,order_id,customer_id,order_placement_date,on_time,in_full,otif
13852,FMY520601303,789601,2022-05-19,1,0,0
13853,FMY522601503,789601,2022-05-19,1,0,0
13854,FMY520203601,789203,2022-05-19,1,0,0
13855,FMY522203301,789203,2022-05-19,1,0,0
13856,FMY520101601,789101,2022-05-19,1,0,0
13857,FMY522101502,789101,2022-05-19,1,0,0
13858,FMY520102602,789102,2022-05-19,1,0,0
13859,FMY522102602,789102,2022-05-19,1,0,0
13860,FMY520902603,789902,2022-05-19,1,0,0
13861,FMY522902603,789902,2022-05-19,1,0,0
13862,FMY520201402,789201,2022-05-19,1,0,0
13863,FMY520201301,789201,2022-05-19,1,0,0
13864,FMY521201501,789201,2022-05-19,1,0,0
13865,FMY520202502,789202,2022-05-19,1,0,0
13866,FMY521321603,789321,2022-05-19,1,0,0
13867,FMY522402402,789402,2022-05-19,1,0,0
13868,FMY521720602,789720,2022-05-19,1,0,0
13869,FMY521720202,789720,2022-05-19,1,0,0
13870,FMY520221601,789221,2022-05-19,1,0,0
13871,FMY522221502,789221,2022-05-19,1,0,0
13872,FMY521221403,789221,2022-05-19,1,0,0
13873,FMY521703601,789703,2022-05-19,1,0,0
13874,FMY520703603,789703,2022-05-19,1,0,0
13875,FMY520703202,789703,2022-05-19,1,0,0
13876,FMY521401502,789401,2022-05-19,1,0,0
13877,FMY520622403,789622,2022-05-19,1,0,0
13878,FMY521622602,789622,2022-05-19,1,0,0
13879,FMY520320601,789320,2022-05-19,1,0,0
13880,FMY521320602,789320,2022-05-19,1,0,0
13881,FMY521122602,789122,2022-05-19,1,0,0
13882,FMY520122601,789122,2022-05-19,1,0,0
13883,FMY520122101,789122,2022-05-19,1,0,0
13884,FMY520220602,789220,2022-05-19,1,0,0
13885,FMY521220303,789220,2022-05-19,1,0,0
13886,FMY520520602,789520,2022-05-19,1,0,0
13887,FMY521520603,789520,2022-05-19,1,0,0
13888,FMY522603401,789603,2022-05-19,1,0,0
13889,FMY521403602,789403,2022-05-19,1,0,0
13890,FMY522403502,789403,2022-05-19,1,0,0
13891,FMY520403301,789403,2022-05-19,1,0,0
13892,FMY520421502,789421,2022-05-19,1,0,0
13893,FMY522303502,789303,2022-05-19,1,0,0
13894,FMY521121402,789121,2022-05-19,1,0,0
13895,FMY522422101,789422,2022-05-19,1,0,0
13896,FMY520303403,789303,2022-05-19,0,0,0
13897,FMY522902301,789902,2022-05-19,0,0,0
13898,FMY520902602,789902,2022-05-19,0,0,0
13899,FMY521201302,789201,2022-05-19,0,0,0
13900,FMY522721103,789721,2022-05-19,0,0,0
13901,FMY522102101,789102,2022-05-19,0,0,0
13902,FMY522720303,789720,2022-05-19,0,0,0
13903,FMY521221102,789221,2022-05-19,0,0,0
13904,FMY520221503,789221,2022-05-19,0,0,0
13905,FMY520503203,789503,2022-05-19,0,0,0
13906,FMY520103401,789103,2022-05-19,0,0,0
13907,FMY522601302,789601,2022-05-19,0,0,0
13908,FMY522702103,789702,2022-05-19,0,0,0
13909,FMY521521502,789521,2022-05-19,0,0,0
13910,FMY520521602,789521,2022-05-19,0,0,0
13911,FMY521521103,789521,2022-05-19,0,0,0
13912,FMY521522602,789522,2022-05-19,0,0,0
13913,FMY522522602,789522,2022-05-19,0,0,0
13914,FMY521422302,789422,2022-05-19,0,0,0
13915,FMY521121603,789121,2022-05-19,0,0,0
13916,FMY522420403,789420,2022-05-19,0,0,0
13917,FMY521520102,789520,2022-05-19,0,0,0
13918,FMY522520403,789520,2022-05-19,0,0,0
13919,FMY522421403,789421,2022-05-19,0,0,0
13920,FMY521421601,789421,2022-05-19,0,0,0
13921,FMY522421601,789421,2022-05-19,0,0,0
13922,FMY520421501,789421,2022-05-19,0,0,0
13923,FMY520421603,789421,2022-05-19,0,0,0
13924,FMY522122403,789122,2022-05-19,0,0,0
13925,FMY520122602,789122,2022-05-19,0,0,0
13926,FMY522122601,789122,2022-05-19,0,0,0
13927,FMY520122302,789122,2022-05-19,0,0,0
13928,FMY521422402,789422,2022-05-19,0,1,0
13929,FMY522422502,789422,2022-05-19,0,1,0
13930,FMY520422603,789422,2022-05-19,0,1,0
13931,FMY522301601,789301,2022-05-19,0,1,0
13932,FMY520102102,789102,2022-05-19,0,1,0
13933,FMY521122402,789122,2022-05-19,0,1,0
13934,FMY522303302,789303,2022-05-19,0,1,0
13935,FMY520320603,789320,2022-05-19,0,1,0
13936,FMY522320401,789320,2022-05-19,0,1,0
13937,FMY520203103,789203,2022-05-19,0,1,0
13938,FMY521721402,789721,2022-05-19,0,1,0
13939,FMY521520602,789520,2022-05-19,0,1,0
13940,FMY521520501,789520,2022-05-19,0,1,0
13941,FMY520622302,789622,2022-05-19,0,1,0
13942,FMY520202201,789202,2022-05-19,0,1,0
13943,FMY521202501,789202,2022-05-19,0,1,0
13944,FMY522101601,789101,2022-05-19,0,1,0
13945,FMY522501201,789501,2022-05-19,0,1,0
13946,FMY522703303,789703,2022-05-19,0,1,0
13947,FMY520220503,789220,2022-05-19,0,1,0
13948,FMY521220201,789220,2022-05-19,0,1,0
13949,FMY522401503,789401,2022-05-19,0,1,0
13950,FMY522402102,789402,2022-05-19,0,1,0
13951,FMY522403402,789403,2022-05-19,0,1,0
13952,FMY520601102,789601,2022-05-19,0,1,0
13953,FMY522601403,789601,2022-05-19,0,1,0
13954,FMY520601602,789601,2022-05-19,0,1,0
13955,FMY521601303,789601,2022-05-19,0,1,0
13956,FMY522103303,789103,2022-05-19,0,1,0
13957,FMY522522302,789522,2022-05-19,0,1,0
13958,FMY522521302,789521,2022-05-19,0,1,0
13959,FMY522121203,789121,2022-05-19,0,1,0
13960,FMY520121603,789121,2022-05-19,0,1,0
13961,FMY522121503,789121,2022-05-19,0,1,0
13962,FMY521121602,789121,2022-05-19,0,1,0
13963,FMY521121601,789121,2022-05-19,0,1,0
13964,FMY522121302,789121,2022-05-19,0,1,0
13965,FMY520420501,789420,2022-05-19,0,1,0
13966,FMY522420503,789420,2022-05-19,0,1,0
13967,FMY521420101,789420,2022-05-19,0,1,0
13968,FMY521402402,789402,2022-05-19,1,1,1
13969,FMY520402503,789402,2022-05-19,1,1,1
13970,FMY522622402,789622,2022-05-19,1,1,1
13971,FMY522221102,789221,2022-05-19,1,1,1
13972,FMY520721401,789721,2022-05-19,1,1,1
13973,FMY522721603,789721,2022-05-19,1,1,1
13974,FMY522320303,789320,2022-05-19,1,1,1
13975,FMY520503301,789503,2022-05-19,1,1,1
13976,FMY522503502,789503,2022-05-19,1,1,1
13977,FMY521503401,789503,2022-05-19,1,1,1
13978,FMY520501203,789501,2022-05-19,1,1,1
13979,FMY521501503,789501,2022-05-19,1,1,1
13980,FMY521501502,789501,2022-05-19,1,1,1
13981,FMY522501602,789501,2022-05-19,1,1,1
13982,FMY520501601,789501,2022-05-19,1,1,1
13983,FMY522401203,789401,2022-05-19,1,1,1
13984,FMY520401503,789401,2022-05-19,1,1,1
13985,FMY522720203,789720,2022-05-19,1,1,1
13986,FMY520720403,789720,2022-05-19,1,1,1
13987,FMY520720503,789720,2022-05-19,1,1,1
13988,FMY521902303,789902,2022-05-19,1,1,1
13989,FMY520621402,789621,2022-05-19,1,1,1
13990,FMY522621402,789621,2022-05-19,1,1,1
13991,FMY521621603,789621,2022-05-19,1,1,1
13992,FMY521101102,789101,2022-05-19,1,1,1
13993,FMY521101202,789101,2022-05-19,1,1,1
13994,FMY520321602,789321,2022-05-19,1,1,1
13995,FMY521203402,789203,2022-05-19,1,1,1
13996,FMY521203403,789203,2022-05-19,1,1,1
13997,FMY521102303,789102,2022-05-19,1,1,1
13998,FMY520301503,789301,2022-05-19,1,1,1
13999,FMY521301403,789301,2022-05-19,1,1,1
14000,FMY520301501,789301,2022-05-19,1,1,1
14001,FMY522201602,789201,2022-05-19,1,1,1
14002,FMY522201301,789201,2022-05-19,1,1,1
14003,FMY521420203,789420,2022-05-19,1,1,1
14004,FMY520420502,789420,2022-05-19,1,1,1
14005,FMY522420502,789420,2022-05-19,1,1,1
14006,FMY521420401,789420,2022-05-19,1,1,1
14007,FMY520121503,789121,2022-05-19,1,1,1
14008,FMY520522601,789522,2022-05-19,1,1,1
14009,FMY521521501,789521,2022-05-19,1,1,1
14010,FMY521122503,789122,2022-05-19,1,1,1
14011,FMY521103402,789103,2022-05-19,1,1,1
14012,FMY521403102,789403,2022-05-19,1,1,1
14013,FMY522202402,789202,2022-05-19,1,1,1
14014,FMY521202602,789202,2022-05-19,1,1,1
14015,FMY520303602,789303,2022-05-19,1,1,1
14016,FMY521703203,789703,2022-05-19,1,1,1
14017,FMY522703601,789703,2022-05-19,1,1,1
14018,FMY520603402,789603,2022-05-19,1,1,1
14019,FMY521603503,789603,2022-05-19,1,1,1
14020,FMY523103502,789103,2022-05-20,1,0,0
14021,FMY522103603,789103,2022-05-20,1,0,0
14022,FMY521103602,789103,2022-05-20,1,0,0
14023,FMY523903601,789903,2022-05-20,1,0,0
14024,FMY523903602,789903,2022-05-20,1,0,0
14025,FMY522903603,789903,2022-05-20,1,0,0
14026,FMY522702602,789702,2022-05-20,1,0,0
14027,FMY523702502,789702,2022-05-20,1,0,0
14028,FMY521601503,789601,2022-05-20,1,0,0
14029,FMY523601401,789601,2022-05-20,1,0,0
14030,FMY522301501,789301,2022-05-20,1,0,0
14031,FMY523301503,789301,2022-05-20,1,0,0
14032,FMY521301602,789301,2022-05-20,1,0,0
14033,FMY522203601,789203,2022-05-20,1,0,0
14034,FMY521203601,789203,2022-05-20,1,0,0
14035,FMY521621503,789621,2022-05-20,1,0,0
14036,FMY523621503,789621,2022-05-20,1,0,0
14037,FMY523621202,789621,2022-05-20,1,0,0
14038,FMY523101402,789101,2022-05-20,1,0,0
14039,FMY522102603,789102,2022-05-20,1,0,0
14040,FMY523102503,789102,2022-05-20,1,0,0
14041,FMY522102103,789102,2022-05-20,1,0,0
14042,FMY521902503,789902,2022-05-20,1,0,0
14043,FMY522902601,789902,2022-05-20,1,0,0
14044,FMY521201301,789201,2022-05-20,1,0,0
14045,FMY522201502,789201,2022-05-20,1,0,0
14046,FMY523202602,789202,2022-05-20,1,0,0
14047,FMY523321603,789321,2022-05-20,1,0,0
14048,FMY522321501,789321,2022-05-20,1,0,0
14049,FMY521402603,789402,2022-05-20,1,0,0
14050,FMY523720402,789720,2022-05-20,1,0,0
14051,FMY521720601,789720,2022-05-20,1,0,0
14052,FMY521221502,789221,2022-05-20,1,0,0
14053,FMY523221602,789221,2022-05-20,1,0,0
14054,FMY523703202,789703,2022-05-20,1,0,0
14055,FMY521401602,789401,2022-05-20,1,0,0
14056,FMY522401601,789401,2022-05-20,1,0,0
14057,FMY523622601,789622,2022-05-20,1,0,0
14058,FMY522622603,789622,2022-05-20,1,0,0
14059,FMY521721303,789721,2022-05-20,1,0,0
14060,FMY523721602,789721,2022-05-20,1,0,0
14061,FMY521122501,789122,2022-05-20,1,0,0
14062,FMY523520601,789520,2022-05-20,1,0,0
14063,FMY521503603,789503,2022-05-20,1,0,0
14064,FMY521603501,789603,2022-05-20,1,0,0
14065,FMY522603201,789603,2022-05-20,1,0,0
14066,FMY523603602,789603,2022-05-20,1,0,0
14067,FMY522403601,789403,2022-05-20,1,0,0
14068,FMY521421201,789421,2022-05-20,1,0,0
14069,FMY522421202,789421,2022-05-20,1,0,0
14070,FMY523303403,789303,2022-05-20,1,0,0
14071,FMY521420601,789420,2022-05-20,1,0,0
14072,FMY522220203,789220,2022-05-20,0,0,0
14073,FMY521101201,789101,2022-05-20,0,0,0
14074,FMY521101602,789101,2022-05-20,0,0,0
14075,FMY523201303,789201,2022-05-20,0,0,0
14076,FMY521403501,789403,2022-05-20,0,0,0
14077,FMY521321103,789321,2022-05-20,0,0,0
14078,FMY521401401,789401,2022-05-20,0,0,0
14079,FMY523503602,789503,2022-05-20,0,0,0
14080,FMY523103403,789103,2022-05-20,0,0,0
14081,FMY523103303,789103,2022-05-20,0,0,0
14082,FMY523601203,789601,2022-05-20,0,0,0
14083,FMY522601301,789601,2022-05-20,0,0,0
14084,FMY522521602,789521,2022-05-20,0,0,0
14085,FMY522422603,789422,2022-05-20,0,0,0
14086,FMY522422601,789422,2022-05-20,0,0,0
14087,FMY521422202,789422,2022-05-20,0,0,0
14088,FMY521520402,789520,2022-05-20,0,0,0
14089,FMY522520102,789520,2022-05-20,0,0,0
14090,FMY523520403,789520,2022-05-20,0,0,0
14091,FMY521520302,789520,2022-05-20,0,0,0
14092,FMY523520501,789520,2022-05-20,0,0,0
14093,FMY521520401,789520,2022-05-20,0,0,0
14094,FMY522421203,789421,2022-05-20,0,0,0
14095,FMY523421501,789421,2022-05-20,0,0,0
14096,FMY522421602,789421,2022-05-20,0,0,0
14097,FMY521421101,789421,2022-05-20,0,0,0
14098,FMY521421603,789421,2022-05-20,0,0,0
14099,FMY522122503,789122,2022-05-20,0,0,0
14100,FMY521122102,789122,2022-05-20,0,0,0
14101,FMY521122603,789122,2022-05-20,0,0,0
14102,FMY521422102,789422,2022-05-20,0,1,0
14103,FMY522301201,789301,2022-05-20,0,1,0
14104,FMY523301201,789301,2022-05-20,0,1,0
14105,FMY522301602,789301,2022-05-20,0,1,0
14106,FMY521102401,789102,2022-05-20,0,1,0
14107,FMY522122302,789122,2022-05-20,0,1,0
14108,FMY523122603,789122,2022-05-20,0,1,0
14109,FMY523303303,789303,2022-05-20,0,1,0
14110,FMY521320303,789320,2022-05-20,0,1,0
14111,FMY522603102,789603,2022-05-20,0,1,0
14112,FMY523203302,789203,2022-05-20,0,1,0
14113,FMY523321103,789321,2022-05-20,0,1,0
14114,FMY523221502,789221,2022-05-20,0,1,0
14115,FMY521221602,789221,2022-05-20,0,1,0
14116,FMY522503601,789503,2022-05-20,0,1,0
14117,FMY522622601,789622,2022-05-20,0,1,0
14118,FMY521202401,789202,2022-05-20,0,1,0
14119,FMY523101102,789101,2022-05-20,0,1,0
14120,FMY523501203,789501,2022-05-20,0,1,0
14121,FMY522501103,789501,2022-05-20,0,1,0
14122,FMY523220502,789220,2022-05-20,0,1,0
14123,FMY523220503,789220,2022-05-20,0,1,0
14124,FMY522220603,789220,2022-05-20,0,1,0
14125,FMY523402302,789402,2022-05-20,0,1,0
14126,FMY521601403,789601,2022-05-20,0,1,0
14127,FMY523522201,789522,2022-05-20,0,1,0
14128,FMY522522101,789522,2022-05-20,0,1,0
14129,FMY523522101,789522,2022-05-20,0,1,0
14130,FMY521522603,789522,2022-05-20,0,1,0
14131,FMY522521103,789521,2022-05-20,0,1,0
14132,FMY521121203,789121,2022-05-20,0,1,0
14133,FMY523121101,789121,2022-05-20,0,1,0
14134,FMY522121202,789121,2022-05-20,0,1,0
14135,FMY521121103,789121,2022-05-20,0,1,0
14136,FMY522420203,789420,2022-05-20,0,1,0
14137,FMY522420301,789420,2022-05-20,0,1,0
14138,FMY521420202,789420,2022-05-20,0,1,0
14139,FMY523402603,789402,2022-05-20,1,1,1
14140,FMY522402303,789402,2022-05-20,1,1,1
14141,FMY522402101,789402,2022-05-20,1,1,1
14142,FMY522622503,789622,2022-05-20,1,1,1
14143,FMY522221602,789221,2022-05-20,1,1,1
14144,FMY522721601,789721,2022-05-20,1,1,1
14145,FMY523320601,789320,2022-05-20,1,1,1
14146,FMY521320603,789320,2022-05-20,1,1,1
14147,FMY522320603,789320,2022-05-20,1,1,1
14148,FMY523503503,789503,2022-05-20,1,1,1
14149,FMY522501503,789501,2022-05-20,1,1,1
14150,FMY523501503,789501,2022-05-20,1,1,1
14151,FMY521501601,789501,2022-05-20,1,1,1
14152,FMY523401601,789401,2022-05-20,1,1,1
14153,FMY522720302,789720,2022-05-20,1,1,1
14154,FMY523902602,789902,2022-05-20,1,1,1
14155,FMY523902103,789902,2022-05-20,1,1,1
14156,FMY522220402,789220,2022-05-20,1,1,1
14157,FMY523220603,789220,2022-05-20,1,1,1
14158,FMY522621603,789621,2022-05-20,1,1,1
14159,FMY521101402,789101,2022-05-20,1,1,1
14160,FMY523101201,789101,2022-05-20,1,1,1
14161,FMY522101302,789101,2022-05-20,1,1,1
14162,FMY521321601,789321,2022-05-20,1,1,1
14163,FMY522321302,789321,2022-05-20,1,1,1
14164,FMY521321303,789321,2022-05-20,1,1,1
14165,FMY523203402,789203,2022-05-20,1,1,1
14166,FMY521102502,789102,2022-05-20,1,1,1
14167,FMY521301601,789301,2022-05-20,1,1,1
14168,FMY523201402,789201,2022-05-20,1,1,1
14169,FMY523201502,789201,2022-05-20,1,1,1
14170,FMY523420102,789420,2022-05-20,1,1,1
14171,FMY521420403,789420,2022-05-20,1,1,1
14172,FMY522420602,789420,2022-05-20,1,1,1
14173,FMY522420603,789420,2022-05-20,1,1,1
14174,FMY523121302,789121,2022-05-20,1,1,1
14175,FMY522121303,789121,2022-05-20,1,1,1
14176,FMY523422102,789422,2022-05-20,1,1,1
14177,FMY521422503,789422,2022-05-20,1,1,1
14178,FMY521422601,789422,2022-05-20,1,1,1
14179,FMY522521503,789521,2022-05-20,1,1,1
14180,FMY523521603,789521,2022-05-20,1,1,1
14181,FMY521702203,789702,2022-05-20,1,1,1
14182,FMY521903503,789903,2022-05-20,1,1,1
14183,FMY522903601,789903,2022-05-20,1,1,1
14184,FMY522601201,789601,2022-05-20,1,1,1
14185,FMY523403402,789403,2022-05-20,1,1,1
14186,FMY521403603,789403,2022-05-20,1,1,1
14187,FMY522202102,789202,2022-05-20,1,1,1
14188,FMY523202301,789202,2022-05-20,1,1,1
14189,FMY521202302,789202,2022-05-20,1,1,1
14190,FMY521303502,789303,2022-05-20,1,1,1
14191,FMY522303503,789303,2022-05-20,1,1,1
14192,FMY522703502,789703,2022-05-20,1,1,1
14193,FMY521703202,789703,2022-05-20,1,1,1
14194,FMY522103202,789103,2022-05-21,1,0,0
14195,FMY523103603,789103,2022-05-21,1,0,0
14196,FMY524103602,789103,2022-05-21,1,0,0
14197,FMY524903402,789903,2022-05-21,1,0,0
14198,FMY524903601,789903,2022-05-21,1,0,0
14199,FMY522903103,789903,2022-05-21,1,0,0
14200,FMY523702601,789702,2022-05-21,1,0,0
14201,FMY524702502,789702,2022-05-21,1,0,0
14202,FMY522702601,789702,2022-05-21,1,0,0
14203,FMY523601502,789601,2022-05-21,1,0,0
14204,FMY524601503,789601,2022-05-21,1,0,0
14205,FMY524601101,789601,2022-05-21,1,0,0
14206,FMY522301102,789301,2022-05-21,1,0,0
14207,FMY524301502,789301,2022-05-21,1,0,0
14208,FMY523203601,789203,2022-05-21,1,0,0
14209,FMY522621503,789621,2022-05-21,1,0,0
14210,FMY522621601,789621,2022-05-21,1,0,0
14211,FMY524621501,789621,2022-05-21,1,0,0
14212,FMY524101102,789101,2022-05-21,1,0,0
14213,FMY522902302,789902,2022-05-21,1,0,0
14214,FMY524902401,789902,2022-05-21,1,0,0
14215,FMY523902101,789902,2022-05-21,1,0,0
14216,FMY522321402,789321,2022-05-21,1,0,0
14217,FMY523321502,789321,2022-05-21,1,0,0
14218,FMY524321602,789321,2022-05-21,1,0,0
14219,FMY524402503,789402,2022-05-21,1,0,0
14220,FMY522402603,789402,2022-05-21,1,0,0
14221,FMY523720403,789720,2022-05-21,1,0,0
14222,FMY524221603,789221,2022-05-21,1,0,0
14223,FMY523221402,789221,2022-05-21,1,0,0
14224,FMY523703503,789703,2022-05-21,1,0,0
14225,FMY522703503,789703,2022-05-21,1,0,0
14226,FMY524401603,789401,2022-05-21,1,0,0
14227,FMY523622303,789622,2022-05-21,1,0,0
14228,FMY524622403,789622,2022-05-21,1,0,0
14229,FMY523122403,789122,2022-05-21,1,0,0
14230,FMY524122503,789122,2022-05-21,1,0,0
14231,FMY522220601,789220,2022-05-21,1,0,0
14232,FMY524220603,789220,2022-05-21,1,0,0
14233,FMY522520503,789520,2022-05-21,1,0,0
14234,FMY522520401,789520,2022-05-21,1,0,0
14235,FMY522501601,789501,2022-05-21,1,0,0
14236,FMY524503402,789503,2022-05-21,1,0,0
14237,FMY522603403,789603,2022-05-21,1,0,0
14238,FMY524603401,789603,2022-05-21,1,0,0
14239,FMY523421302,789421,2022-05-21,1,0,0
14240,FMY523303603,789303,2022-05-21,1,0,0
14241,FMY522303601,789303,2022-05-21,1,0,0
14242,FMY524422301,789422,2022-05-21,1,0,0
14243,FMY523420603,789420,2022-05-21,1,0,0
14244,FMY523303602,789303,2022-05-21,0,0,0
14245,FMY523303201,789303,2022-05-21,0,0,0
14246,FMY524902201,789902,2022-05-21,0,0,0
14247,FMY522321101,789321,2022-05-21,0,0,0
14248,FMY523202501,789202,2022-05-21,0,0,0
14249,FMY524721301,789721,2022-05-21,0,0,0
14250,FMY522301503,789301,2022-05-21,0,0,0
14251,FMY524301501,789301,2022-05-21,0,0,0
14252,FMY524401303,789401,2022-05-21,0,0,0
14253,FMY522221302,789221,2022-05-21,0,0,0
14254,FMY523903401,789903,2022-05-21,0,0,0
14255,FMY524702503,789702,2022-05-21,0,0,0
14256,FMY522521402,789521,2022-05-21,0,0,0
14257,FMY523522303,789522,2022-05-21,0,0,0
14258,FMY522522402,789522,2022-05-21,0,0,0
14259,FMY523522503,789522,2022-05-21,0,0,0
14260,FMY522422303,789422,2022-05-21,0,0,0
14261,FMY524422503,789422,2022-05-21,0,0,0
14262,FMY523422602,789422,2022-05-21,0,0,0
14263,FMY524121401,789121,2022-05-21,0,0,0
14264,FMY522420101,789420,2022-05-21,0,0,0
14265,FMY524420401,789420,2022-05-21,0,0,0
14266,FMY523520102,789520,2022-05-21,0,0,0
14267,FMY522520601,789520,2022-05-21,0,0,0
14268,FMY524520303,789520,2022-05-21,0,0,0
14269,FMY523421401,789421,2022-05-21,0,0,0
14270,FMY523421601,789421,2022-05-21,0,0,0
14271,FMY522421301,789421,2022-05-21,0,0,0
14272,FMY524421301,789421,2022-05-21,0,0,0
14273,FMY522421201,789421,2022-05-21,0,0,0
14274,FMY524122203,789122,2022-05-21,0,0,0
14275,FMY524122501,789122,2022-05-21,0,0,0
14276,FMY522122201,789122,2022-05-21,0,0,0
14277,FMY523122201,789122,2022-05-21,0,0,0
14278,FMY523122303,789122,2022-05-21,0,0,0
14279,FMY522122501,789122,2022-05-21,0,0,0
14280,FMY522422403,789422,2022-05-21,0,1,0
14281,FMY524422201,789422,2022-05-21,0,1,0
14282,FMY524422602,789422,2022-05-21,0,1,0
14283,FMY524421201,789421,2022-05-21,0,1,0
14284,FMY524720102,789720,2022-05-21,0,1,0
14285,FMY522720602,789720,2022-05-21,0,1,0
14286,FMY522720103,789720,2022-05-21,0,1,0
14287,FMY524303102,789303,2022-05-21,0,1,0
14288,FMY522303603,789303,2022-05-21,0,1,0
14289,FMY524320501,789320,2022-05-21,0,1,0
14290,FMY522203602,789203,2022-05-21,0,1,0
14291,FMY524203303,789203,2022-05-21,0,1,0
14292,FMY523321302,789321,2022-05-21,0,1,0
14293,FMY523221403,789221,2022-05-21,0,1,0
14294,FMY524221401,789221,2022-05-21,0,1,0
14295,FMY523520301,789520,2022-05-21,0,1,0
14296,FMY522202103,789202,2022-05-21,0,1,0
14297,FMY524621102,789621,2022-05-21,0,1,0
14298,FMY523621603,789621,2022-05-21,0,1,0
14299,FMY523902102,789902,2022-05-21,0,1,0
14300,FMY523101203,789101,2022-05-21,0,1,0
14301,FMY523501302,789501,2022-05-21,0,1,0
14302,FMY522501401,789501,2022-05-21,0,1,0
14303,FMY524703102,789703,2022-05-21,0,1,0
14304,FMY523703303,789703,2022-05-21,0,1,0
14305,FMY523703501,789703,2022-05-21,0,1,0
14306,FMY524220402,789220,2022-05-21,0,1,0
14307,FMY523220202,789220,2022-05-21,0,1,0
14308,FMY524220202,789220,2022-05-21,0,1,0
14309,FMY524201603,789201,2022-05-21,0,1,0
14310,FMY522401201,789401,2022-05-21,0,1,0
14311,FMY522401602,789401,2022-05-21,0,1,0
14312,FMY522402401,789402,2022-05-21,0,1,0
14313,FMY523403203,789403,2022-05-21,0,1,0
14314,FMY522903102,789903,2022-05-21,0,1,0
14315,FMY524903101,789903,2022-05-21,0,1,0
14316,FMY522103501,789103,2022-05-21,0,1,0
14317,FMY522522201,789522,2022-05-21,0,1,0
14318,FMY523522501,789522,2022-05-21,0,1,0
14319,FMY522521303,789521,2022-05-21,0,1,0
14320,FMY524521102,789521,2022-05-21,0,1,0
14321,FMY524521601,789521,2022-05-21,0,1,0
14322,FMY522121102,789121,2022-05-21,0,1,0
14323,FMY522121502,789121,2022-05-21,0,1,0
14324,FMY522121201,789121,2022-05-21,0,1,0
14325,FMY523121602,789121,2022-05-21,0,1,0
14326,FMY524121501,789121,2022-05-21,0,1,0
14327,FMY524420402,789420,2022-05-21,0,1,0
14328,FMY524420301,789420,2022-05-21,0,1,0
14329,FMY523420602,789420,2022-05-21,0,1,0
14330,FMY523420501,789420,2022-05-21,0,1,0
14331,FMY523420401,789420,2022-05-21,0,1,0
14332,FMY523402403,789402,2022-05-21,1,1,1
14333,FMY522622303,789622,2022-05-21,1,1,1
14334,FMY522221301,789221,2022-05-21,1,1,1
14335,FMY522221601,789221,2022-05-21,1,1,1
14336,FMY524721601,789721,2022-05-21,1,1,1
14337,FMY522721501,789721,2022-05-21,1,1,1
14338,FMY522320503,789320,2022-05-21,1,1,1
14339,FMY523320603,789320,2022-05-21,1,1,1
14340,FMY524320601,789320,2022-05-21,1,1,1
14341,FMY522503503,789503,2022-05-21,1,1,1
14342,FMY524503503,789503,2022-05-21,1,1,1
14343,FMY524501601,789501,2022-05-21,1,1,1
14344,FMY523401203,789401,2022-05-21,1,1,1
14345,FMY522720502,789720,2022-05-21,1,1,1
14346,FMY523902301,789902,2022-05-21,1,1,1
14347,FMY523220601,789220,2022-05-21,1,1,1
14348,FMY523621402,789621,2022-05-21,1,1,1
14349,FMY523101601,789101,2022-05-21,1,1,1
14350,FMY522101603,789101,2022-05-21,1,1,1
14351,FMY524203402,789203,2022-05-21,1,1,1
14352,FMY524203603,789203,2022-05-21,1,1,1
14353,FMY524102302,789102,2022-05-21,1,1,1
14354,FMY523201601,789201,2022-05-21,1,1,1
14355,FMY524201401,789201,2022-05-21,1,1,1
14356,FMY524420603,789420,2022-05-21,1,1,1
14357,FMY524121402,789121,2022-05-21,1,1,1
14358,FMY522121403,789121,2022-05-21,1,1,1
14359,FMY523121301,789121,2022-05-21,1,1,1
14360,FMY522522601,789522,2022-05-21,1,1,1
14361,FMY524522603,789522,2022-05-21,1,1,1
14362,FMY524422102,789422,2022-05-21,1,1,1
14363,FMY524521303,789521,2022-05-21,1,1,1
14364,FMY524421501,789421,2022-05-21,1,1,1
14365,FMY522122502,789122,2022-05-21,1,1,1
14366,FMY523103101,789103,2022-05-21,1,1,1
14367,FMY522903402,789903,2022-05-21,1,1,1
14368,FMY522601601,789601,2022-05-21,1,1,1
14369,FMY524520603,789520,2022-05-21,1,1,1
14370,FMY524403603,789403,2022-05-21,1,1,1
14371,FMY522403602,789403,2022-05-21,1,1,1
14372,FMY523403303,789403,2022-05-21,1,1,1
14373,FMY523202401,789202,2022-05-21,1,1,1
14374,FMY524202402,789202,2022-05-21,1,1,1
14375,FMY522202603,789202,2022-05-21,1,1,1
14376,FMY524202401,789202,2022-05-21,1,1,1
14377,FMY524303401,789303,2022-05-21,1,1,1
14378,FMY522303602,789303,2022-05-21,1,1,1
14379,FMY523703602,789703,2022-05-21,1,1,1
14380,FMY523603103,789603,2022-05-21,1,1,1
14381,FMY524103501,789103,2022-05-22,1,0,0
14382,FMY524903603,789903,2022-05-22,1,0,0
14383,FMY525903602,789903,2022-05-22,1,0,0
14384,FMY525702602,789702,2022-05-22,1,0,0
14385,FMY524702403,789702,2022-05-22,1,0,0
14386,FMY523702603,789702,2022-05-22,1,0,0
14387,FMY523702602,789702,2022-05-22,1,0,0
14388,FMY524601203,789601,2022-05-22,1,0,0
